name;percent_change;values
The Libertarian Dog;60d;25.50725
The Libertarian Dog;90d;-41.63626873
Degen Distillery;1h;0.25253471
Degen Distillery;24h;0.13980041
Degen Distillery;7d;-4.81438471
Degen Distillery;30d;-25.19349076
Degen Distillery;60d;-57.39848512
Degen Distillery;90d;-74.05820089
Digital Reserve Currency;1h;-1.39391575
Digital Reserve Currency;24h;0.51711299
Digital Reserve Currency;7d;3.78991595
Digital Reserve Currency;30d;-19.39059644
Digital Reserve Currency;60d;-37.63698515
Digital Reserve Currency;90d;-37.90563462
Helmet.insure;1h;0.0
Helmet.insure;24h;1.51472948
Helmet.insure;7d;7.10268334
Helmet.insure;30d;-2.26676602
Helmet.insure;60d;-12.47998283
Helmet.insure;90d;-16.02851099
Fuku-Kun;1h;0.18823845
Fuku-Kun;24h;-0.32724134
Fuku-Kun;7d;-0.28102341
Fuku-Kun;30d;-0.71058514
Fuku-Kun;60d;-15.68240903
Fuku-Kun;90d;-36.27407236
ShibaBitcoin;1h;0.0
ShibaBitcoin;24h;-0.0944649
ShibaBitcoin;7d;0.02859817
ShibaBitcoin;30d;-0.227203
ShibaBitcoin;60d;-99.98379923
ShibaBitcoin;90d;-99.86186964
Wall Street Games (old);1h;0.59921958
Wall Street Games (old);24h;2.55438028
Wall Street Games (old);7d;14.25853931
Wall Street Games (old);30d;-3.39591336
Wall Street Games (old);60d;-68.23380001
Wall Street Games (old);90d;-71.18578015
LiteDoge;1h;-1.66189112
LiteDoge;24h;1.47841514
LiteDoge;7d;0.27175479
LiteDoge;30d;-31.99961457
LiteDoge;60d;-53.85856413
LiteDoge;90d;-50.08567718
All.Art Protocol;1h;-1.43344175
All.Art Protocol;24h;2.19133848
All.Art Protocol;7d;-6.7749282
All.Art Protocol;30d;-37.01549987
All.Art Protocol;60d;-63.02610237
All.Art Protocol;90d;-60.57614345
QUINT;1h;0.0
QUINT;24h;0.00464674
QUINT;7d;-1.36535925
QUINT;30d;-39.4314194
QUINT;60d;-54.46167527
QUINT;90d;-60.0774713
disBalancer;1h;0.0
disBalancer;24h;0.0
disBalancer;7d;0.0
disBalancer;30d;0.0
disBalancer;60d;0.0
disBalancer;90d;0.08650746
OIN Finance;1h;-7.23501718
OIN Finance;24h;-2.39603879
OIN Finance;7d;32.91833952
OIN Finance;30d;3.25253071
OIN Finance;60d;-24.28478928
OIN Finance;90d;-43.41474482
RELIGN;1h;0.0
RELIGN;24h;6.52479813
RELIGN;7d;-5.10329647
RELIGN;30d;-67.5047783
RELIGN;60d;-67.5047783
RELIGN;90d;-67.5047783
FIBOS;1h;0.0
FIBOS;24h;0.0
FIBOS;7d;0.0
FIBOS;30d;0.0
FIBOS;60d;-81.33310031
FIBOS;90d;-84.38052581
MeowCat;1h;0.0
MeowCat;24h;1.03457322
MeowCat;7d;-4.09910357
MeowCat;30d;-42.54624298
MeowCat;60d;-50.22083969
MeowCat;90d;-70.2907561
88mph;1h;-0.69071283
88mph;24h;0.19814831
88mph;7d;5.63688847
88mph;30d;-29.07585608
88mph;60d;-49.84119611
88mph;90d;-49.19642582
Acquire.Fi;1h;-0.07628296
Acquire.Fi;24h;-1.15621102
Acquire.Fi;7d;2.5482845
Acquire.Fi;30d;-15.3962295
Acquire.Fi;60d;-23.38781223
Acquire.Fi;90d;-48.60803786
Neutrino System Base Token;1h;0.0
Neutrino System Base Token;24h;0.0
Neutrino System Base Token;7d;-16.70169711
Neutrino System Base Token;30d;-57.58768103
Neutrino System Base Token;60d;-58.864914
Neutrino System Base Token;90d;-47.32567411
Tenti;1h;-2.49482736
Tenti;24h;7.83389661
Tenti;7d;15.41339465
Tenti;30d;-14.05217239
Tenti;60d;-36.41817728
Tenti;90d;-43.93115395
Emorya Finance;1h;-0.66423085
Emorya Finance;24h;1.0689961
Emorya Finance;7d;-9.25281645
Emorya Finance;30d;-20.85429653
Emorya Finance;60d;-21.79755246
Emorya Finance;90d;-2.50834279
DeFi;1h;0.253969
DeFi;24h;0.89493455
DeFi;7d;-15.37558901
DeFi;30d;-63.33456952
DeFi;60d;-85.68246854
DeFi;90d;-79.74379324
Hana;1h;-0.03019192
Hana;24h;7.260134
Hana;7d;7.51648925
Hana;30d;-52.64321135
Hana;60d;-82.17818392
Hana;90d;-93.31250237
BTRIPS;1h;0.0
BTRIPS;24h;0.0
BTRIPS;7d;0.0
BTRIPS;30d;-40.59948615
BTRIPS;60d;-60.54032666
BTRIPS;90d;-59.89064907
MNet Pioneer;1h;0.0
MNet Pioneer;24h;0.0
MNet Pioneer;7d;0.0
MNet Pioneer;30d;9.14655255
MNet Pioneer;60d;-28.82300834
MNet Pioneer;90d;-36.96187785
Chronicle;1h;-1.04259981
Chronicle;24h;4.89226809
Chronicle;7d;11.45281755
Chronicle;30d;-44.97894768
Chronicle;60d;-65.59933205
Chronicle;90d;-69.47735478
Kangal;1h;0.0
Kangal;24h;0.0
Kangal;7d;-6.18529804
Kangal;30d;-22.77424337
Kangal;60d;-40.9665496
Kangal;90d;-43.80980454
PERI Finance;1h;-1.91717586
PERI Finance;24h;-7.61386462
PERI Finance;7d;22.97333249
PERI Finance;30d;-62.00206625
PERI Finance;60d;-62.41244781
PERI Finance;90d;-77.9583794
Metrix Coin;1h;-0.93713772
Metrix Coin;24h;-23.90092706
Metrix Coin;7d;27.24302679
Metrix Coin;30d;6.09141361
Metrix Coin;60d;-14.65637376
Metrix Coin;90d;-37.68938846
Castle of Blackwater;1h;0.0
Castle of Blackwater;24h;0.0
Castle of Blackwater;7d;-18.87214128
Castle of Blackwater;30d;-32.07977276
Castle of Blackwater;60d;-58.3038331
Castle of Blackwater;90d;-67.08275946
Baby Ripple (babyxrp.xyz);1h;7.13715933
Baby Ripple (babyxrp.xyz);24h;4.05707275
Baby Ripple (babyxrp.xyz);7d;-1.88928579
Baby Ripple (babyxrp.xyz);30d;-28.42465061
Baby Ripple (babyxrp.xyz);60d;-68.28848919
Baby Ripple (babyxrp.xyz);90d;-86.62798044
Ruff;1h;-0.02996997
Ruff;24h;1.37995875
Ruff;7d;7.29094246
Ruff;30d;-24.81568256
Ruff;60d;-31.19493528
Ruff;90d;-34.61256175
Binemon;1h;0.0
Binemon;24h;0.0
Binemon;7d;12.73623734
Binemon;30d;-10.37309813
Binemon;60d;-22.48567377
Binemon;90d;-2.24593846
AMC;1h;0.0
AMC;24h;5.19406303
AMC;7d;8.29310166
AMC;30d;-24.52334445
AMC;60d;-67.04686414
AMC;90d;-70.3407878
Opium;1h;-1.45520616
Opium;24h;0.45886965
Opium;7d;4.47582819
Opium;30d;-25.39121462
Opium;60d;-46.94133125
Opium;90d;-38.58635473
Artisse;1h;-3.55196052
Artisse;24h;-2.38576046
Artisse;7d;-8.17095388
Artisse;30d;-47.42946139
Artisse;60d;-50.31853709
Artisse;90d;-51.33340845
Woonkly;1h;0.06514874
Woonkly;24h;-0.48734754
Woonkly;7d;10.90403616
Woonkly;30d;11.22342387
Woonkly;60d;-62.13975815
Woonkly;90d;-70.59388301
OneLedger;1h;-1.80563533
OneLedger;24h;113.83340771
OneLedger;7d;-47.39347466
OneLedger;30d;-70.8576352
OneLedger;60d;-74.84477665
OneLedger;90d;-80.94968089
BeamSwap;1h;-0.00252825
BeamSwap;24h;0.03646655
BeamSwap;7d;-13.99436541
BeamSwap;30d;-27.72874191
BeamSwap;60d;-40.94474109
BeamSwap;90d;-66.87113019
CropBytes;1h;-0.00014075
CropBytes;24h;-5.15e-05
CropBytes;7d;-16.22794423
CropBytes;30d;-8.26473803
CropBytes;60d;-78.7801932
CropBytes;90d;-84.48662387
Oxygen;1h;-0.83913096
Oxygen;24h;-5.53348117
Oxygen;7d;-2.94768115
Oxygen;30d;0.31336262
Oxygen;60d;-28.56044752
Oxygen;90d;-36.9099072
UNIX Corp;1h;0.0
UNIX Corp;24h;3.5839156
UNIX Corp;7d;22.84458971
UNIX Corp;30d;0.25877809
UNIX Corp;60d;-58.55925808
UNIX Corp;90d;-79.37894968
SifChain;1h;0.0
SifChain;24h;0.0
SifChain;7d;100.14533835
SifChain;30d;33.31607493
SifChain;60d;0.06634593
SifChain;90d;-19.88430509
Moby;1h;0.0
Moby;24h;6.55980021
Moby;7d;7.86894905
Moby;30d;-34.2754656
Moby;60d;-34.36272205
Moby;90d;-55.34615688
Yield App;1h;0.0
Yield App;24h;0.0
Yield App;7d;0.0
Yield App;30d;-52.96095643
Yield App;60d;-63.30528054
Yield App;90d;-73.83151016
RealFevr;1h;-1.46199358
RealFevr;24h;3.97834244
RealFevr;7d;5.870429
RealFevr;30d;-7.09451079
RealFevr;60d;-6.11988588
RealFevr;90d;-11.90443689
KOI;1h;0.10718386
KOI;24h;-1.13490208
KOI;7d;4.13616223
KOI;30d;10.8594363
KOI;60d;4.78680822
KOI;90d;97.70464546
SELF Crypto;1h;-3.1e-07
SELF Crypto;24h;-0.08515666
SELF Crypto;7d;-0.47352843
SELF Crypto;30d;-30.94585702
SELF Crypto;60d;-62.30764775
SELF Crypto;90d;-67.88165632
Databroker;1h;-0.03792626
Databroker;24h;-0.01388031
Databroker;7d;-14.64063402
Databroker;30d;-68.39804606
Databroker;60d;-56.18293024
Databroker;90d;-60.29190627
Genesis Shards;1h;0.0
Genesis Shards;24h;0.0
Genesis Shards;7d;0.0
Genesis Shards;30d;74.60031387
Genesis Shards;60d;44.36454556
Genesis Shards;90d;36.95926415
Soyjak;1h;0.0
Soyjak;24h;8.74884254
Soyjak;7d;-10.26078722
Soyjak;30d;-44.54614298
Soyjak;60d;-75.84162199
Soyjak;90d;-75.83623191
Arcona;1h;-7.2408755
Arcona;24h;-43.44874944
Arcona;7d;52.48204783
Arcona;30d;-41.64183049
Arcona;60d;-76.77058604
Arcona;90d;-62.20096587
BullBear AI;1h;-0.11564492
BullBear AI;24h;1.33706081
BullBear AI;7d;-21.78767246
BullBear AI;30d;-38.04884749
BullBear AI;60d;-47.05889856
BullBear AI;90d;-49.38675764
Zelwin;1h;1.44338147
Zelwin;24h;-4.35567091
Zelwin;7d;-3.63740126
Zelwin;30d;-17.67762316
Zelwin;60d;-21.22659452
Zelwin;90d;-23.70573496
Eden;1h;-0.12456299
Eden;24h;0.45476958
Eden;7d;2.35025261
Eden;30d;-20.7862311
Eden;60d;-43.25626937
Eden;90d;-52.60482044
The Moon Metaverse;1h;0.0
The Moon Metaverse;24h;0.0
The Moon Metaverse;7d;45.15103064
The Moon Metaverse;30d;47.05728925
The Moon Metaverse;60d;-12.88354958
The Moon Metaverse;90d;-18.17812325
Leeds United Fan Token;1h;0.0
Leeds United Fan Token;24h;0.0
Leeds United Fan Token;7d;-5.0377013
Leeds United Fan Token;30d;7.96774348
Leeds United Fan Token;60d;-28.34550395
Leeds United Fan Token;90d;-31.1234728
KING;1h;-5.103e-05
KING;24h;-0.20911542
KING;7d;0.06459019
KING;30d;0.31613712
KING;60d;-22.4211162
KING;90d;-43.99871133
Baby;1h;0.0
Baby;24h;18.85056984
Baby;7d;5.25284841
Baby;30d;-11.1276957
Baby;60d;-48.28014805
Baby;90d;-66.19192536
Based Shiba Inu;1h;-0.5373919
Based Shiba Inu;24h;-6.08927368
Based Shiba Inu;7d;1.68574072
Based Shiba Inu;30d;-17.14207928
Based Shiba Inu;60d;-55.74794664
Based Shiba Inu;90d;-67.9027394
OpenBlox;1h;-0.53031104
OpenBlox;24h;1.113803
OpenBlox;7d;18.25196538
OpenBlox;30d;-20.67008507
OpenBlox;60d;-4.17318648
OpenBlox;90d;-46.45582874
ABDS Token;1h;-1.67941287
ABDS Token;24h;-8.12541944
ABDS Token;7d;-24.10660165
ABDS Token;30d;-62.02137983
ABDS Token;60d;-62.82845262
ABDS Token;90d;-92.62854828
CryptoBlades;1h;0.0
CryptoBlades;24h;0.21837395
CryptoBlades;7d;0.00538981
CryptoBlades;30d;-32.95915946
CryptoBlades;60d;-49.98291286
CryptoBlades;90d;-56.37769838
Kava Swap;1h;-0.3609412
Kava Swap;24h;-0.01388031
Kava Swap;7d;3.91367074
Kava Swap;30d;-7.56034761
Kava Swap;60d;-25.7604892
Kava Swap;90d;-44.24077616
Shadows;1h;0.0
Shadows;24h;0.0
Shadows;7d;0.0
Shadows;30d;0.0
Shadows;60d;0.0
Shadows;90d;9.74816835
GoldenCat;1h;-0.00156014
GoldenCat;24h;-0.03343883
GoldenCat;7d;-0.8074193
GoldenCat;30d;-33.92609388
GoldenCat;60d;-54.93709495
GoldenCat;90d;-76.77778762
Medusa (medusa.cx);1h;-0.23429858
Medusa (medusa.cx);24h;5.78488545
Medusa (medusa.cx);7d;11.31256892
Medusa (medusa.cx);30d;-21.34123745
Medusa (medusa.cx);60d;-55.42353545
Medusa (medusa.cx);90d;-40.05745722
Acid Toad;1h;0.0
Acid Toad;24h;9.46071534
Acid Toad;7d;10.90482608
Acid Toad;30d;-28.24076646
Acid Toad;60d;-75.6929698
Acid Toad;90d;-88.73957109
Uranus (SOL);1h;0.0
Uranus (SOL);24h;6.1347567
Uranus (SOL);7d;13.7611463
Uranus (SOL);30d;19.20927587
Uranus (SOL);60d;-78.48180077
Uranus (SOL);90d;-78.00534437
Prime Numbers Labs Ecosystem;1h;0.0
Prime Numbers Labs Ecosystem;24h;3.49947086
Prime Numbers Labs Ecosystem;7d;-5.00540421
Prime Numbers Labs Ecosystem;30d;-16.88226569
Prime Numbers Labs Ecosystem;60d;-12.2891125
Prime Numbers Labs Ecosystem;90d;83.56574723
henlo;1h;0.0
henlo;24h;5.25355836
henlo;7d;-47.22061197
henlo;30d;-51.25258803
henlo;60d;45.06761841
henlo;90d;45.06761841
Spike;1h;0.0
Spike;24h;5.652605355
Spike;7d;-1.7942570999999998
Spike;30d;-26.218855845
Spike;60d;-71.772346365
Spike;90d;-72.555421455
sunpepe;1h;-0.0074352
sunpepe;24h;17.66003929
sunpepe;7d;33.55286499
sunpepe;30d;4.34785188
sunpepe;60d;-23.62595649
sunpepe;90d;-52.41167176
Ginoa;1h;0.0
Ginoa;24h;0.0
Ginoa;7d;-4.67109739
Ginoa;30d;21.60801528
Ginoa;60d;-66.25352931
Ginoa;90d;-92.75048054
AVACOIN;1h;-4.42838337
AVACOIN;24h;12.48444042
AVACOIN;7d;69.4817422
AVACOIN;30d;99.23067675
AVACOIN;60d;83.91717556
AVACOIN;90d;-0.91085023
Baby Neiro Token;1h;-5.356e-05
Baby Neiro Token;24h;0.0040537
Baby Neiro Token;7d;-0.04244936
Baby Neiro Token;30d;-36.79909336
Baby Neiro Token;60d;-68.89634369
Baby Neiro Token;90d;-82.8133277
CyberVein;1h;-0.0157222
CyberVein;24h;-0.11706377
CyberVein;7d;-7.33928733
CyberVein;30d;-22.61215362
CyberVein;60d;-13.06229755
CyberVein;90d;-17.10976522
Earn Network;1h;-2.04054048
Earn Network;24h;-0.51672683
Earn Network;7d;-3.93381837
Earn Network;30d;-73.95194508
Earn Network;60d;-80.16713678
Earn Network;90d;-85.5125658
Refereum;1h;0.0
Refereum;24h;0.00121947
Refereum;7d;-3.05243412
Refereum;30d;-28.32402824
Refereum;60d;-21.20070892
Refereum;90d;-23.02804302
Scalia Infrastructure;1h;0.0
Scalia Infrastructure;24h;6.5372329
Scalia Infrastructure;7d;15.89950373
Scalia Infrastructure;30d;-25.24439021
Scalia Infrastructure;60d;-44.89409579
Scalia Infrastructure;90d;-61.66276644
OneRare Foodverse;1h;0.0
OneRare Foodverse;24h;0.0
OneRare Foodverse;7d;0.0
OneRare Foodverse;30d;0.0
OneRare Foodverse;60d;-50.60014918
OneRare Foodverse;90d;-70.67329213
KALM;1h;1.2692161
KALM;24h;2.717466
KALM;7d;11.4321445
KALM;30d;-3.65601079
KALM;60d;-13.58292397
KALM;90d;-6.44365888
neversol;1h;1.8999317
neversol;24h;-4.42661662
neversol;7d;14.23140778
neversol;30d;-76.21608757
neversol;60d;-84.29517243
neversol;90d;-90.26312515
RunesBridge;1h;0.0
RunesBridge;24h;5.65405523
RunesBridge;7d;5.9921397
RunesBridge;30d;-26.55234839
RunesBridge;60d;-40.96233519
RunesBridge;90d;-50.20675548
Shirtum;1h;-0.35052977
Shirtum;24h;0.94856817
Shirtum;7d;-0.10233101
Shirtum;30d;-22.4062224
Shirtum;60d;-33.31641053
Shirtum;90d;-37.52725307
ASPO World;1h;-0.56136459
ASPO World;24h;1.00796598
ASPO World;7d;3.00779302
ASPO World;30d;-7.34807223
ASPO World;60d;-20.82051969
ASPO World;90d;-20.10381347
Drawshop Kingdom Reverse;1h;-0.07674445
Drawshop Kingdom Reverse;24h;-0.08583666
Drawshop Kingdom Reverse;7d;-50.47928363
Drawshop Kingdom Reverse;30d;-50.16225704
Drawshop Kingdom Reverse;60d;-60.09855758
Drawshop Kingdom Reverse;90d;-86.97261223
MotaCoin;1h;-0.77353704
MotaCoin;24h;2.04020763
MotaCoin;7d;2.63120637
MotaCoin;30d;-40.63334775
MotaCoin;60d;-18.38671927
MotaCoin;90d;-9.57001181
Hedget;1h;-0.0016912
Hedget;24h;-0.23426091
Hedget;7d;5.99559657
Hedget;30d;-19.778017
Hedget;60d;7.13783415
Hedget;90d;-43.75352717
Nord Finance;1h;-0.00018317
Nord Finance;24h;7.74427155
Nord Finance;7d;-8.94118056
Nord Finance;30d;-0.04858818
Nord Finance;60d;-40.91739667
Nord Finance;90d;-53.01608012
Fractal ID;1h;0.0
Fractal ID;24h;3.8542966
Fractal ID;7d;20.67449065
Fractal ID;30d;62.84180209
Fractal ID;60d;-3.41288235
Fractal ID;90d;111.19769149
HyperCash;1h;-3.52904707
HyperCash;24h;-5.25040103
HyperCash;7d;4.98340037
HyperCash;30d;-85.2223852
HyperCash;60d;-89.9911082
HyperCash;90d;-90.27659814
Ubex;1h;-0.84119922
Ubex;24h;1.22674494
Ubex;7d;-1.09437212
Ubex;30d;-24.25347378
Ubex;60d;-55.46337468
Ubex;90d;-28.39271163
Little Rabbit v2;1h;0.0
Little Rabbit v2;24h;15.77855447
Little Rabbit v2;7d;15.55340667
Little Rabbit v2;30d;-52.6967501
Little Rabbit v2;60d;-40.17301675
Little Rabbit v2;90d;-12.44471798
Zoo World;1h;0.0
Zoo World;24h;5.62932998
Zoo World;7d;-75.81950576
Zoo World;30d;-95.19858071
Zoo World;60d;-99.52504609
Zoo World;90d;-99.67562993
OneArt;1h;-2.96293018
OneArt;24h;-3.42695047
OneArt;7d;12.39156918
OneArt;30d;-32.73539887
OneArt;60d;-82.33303952
OneArt;90d;-85.77010228
Token IN;1h;0.0
Token IN;24h;0.0
Token IN;7d;-0.82549394
Token IN;30d;-50.15969621
Token IN;60d;-62.49819105
Token IN;90d;-77.95042397
Float Protocol (Bank);1h;0.0
Float Protocol (Bank);24h;0.0
Float Protocol (Bank);7d;-16.1118938
Float Protocol (Bank);30d;-25.97363432
Float Protocol (Bank);60d;-44.42338738
Float Protocol (Bank);90d;-41.27987011
Eat, Trade, Fart;1h;-3.92435475
Eat, Trade, Fart;24h;1.0955328
Eat, Trade, Fart;7d;2.31912177
Eat, Trade, Fart;30d;-64.43159612
Eat, Trade, Fart;60d;-73.70767279
Eat, Trade, Fart;90d;-73.70767279
Shezmu;1h;0.0
Shezmu;24h;-0.41786446
Shezmu;7d;-9.4029954
Shezmu;30d;-67.49550772
Shezmu;60d;-88.78202101
Shezmu;90d;-91.8187312
8PAY;1h;0.0
8PAY;24h;0.19946593
8PAY;7d;7.21062537
8PAY;30d;-18.92963584
8PAY;60d;-28.11475887
8PAY;90d;-35.84962363
MUNCAT;1h;-0.73607053
MUNCAT;24h;-23.83371015
MUNCAT;7d;-88.29467892
MUNCAT;30d;-88.62826796
MUNCAT;60d;-91.75920528
MUNCAT;90d;-94.49054681
PYRIN;1h;-0.11145576
PYRIN;24h;2.25625309
PYRIN;7d;3.47953006
PYRIN;30d;-24.12380873
PYRIN;60d;-50.46634868
PYRIN;90d;-40.56210142
Tulip Protocol;1h;0.12878603
Tulip Protocol;24h;-1.14681193
Tulip Protocol;7d;11.87020978
Tulip Protocol;30d;-29.48631626
Tulip Protocol;60d;-54.71659443
Tulip Protocol;90d;-60.50090253
BlockWallet;1h;0.0
BlockWallet;24h;-0.29937564
BlockWallet;7d;47.29161477
BlockWallet;30d;-9.77329217
BlockWallet;60d;-49.43780657
BlockWallet;90d;-58.54838872
Bird.Money;1h;-0.02996997
Bird.Money;24h;10.79941175
Bird.Money;7d;35.18778555
Bird.Money;30d;-4.4323775
Bird.Money;60d;21.82021325
Bird.Money;90d;77.18779763
Izzy;1h;0.0
Izzy;24h;8.59760744
Izzy;7d;7.77966355
Izzy;30d;-57.38211745
Izzy;60d;-63.27732607
Izzy;90d;-72.36629457
Life Crypto;1h;-0.00219824
Life Crypto;24h;0.4262311
Life Crypto;7d;-5.62930098
Life Crypto;30d;-47.08564233
Life Crypto;60d;-54.48232394
Life Crypto;90d;-70.45827998
Eggdog;1h;-0.33895557
Eggdog;24h;-1.83194724
Eggdog;7d;10.7904217
Eggdog;30d;-34.24139118
Eggdog;60d;-74.10182332
Eggdog;90d;-76.11027782
Neblio;1h;3.03971073
Neblio;24h;-1.98609673
Neblio;7d;-4.80229181
Neblio;30d;-26.05499649
Neblio;60d;-33.78864504
Neblio;90d;-36.23511878
NFTrade;1h;-0.02521016
NFTrade;24h;-3.97711635
NFTrade;7d;3.14582142
NFTrade;30d;-1.65106234
NFTrade;60d;-12.48095068
NFTrade;90d;-16.85031223
bAlpha;1h;-2.34421291
bAlpha;24h;2.39696306
bAlpha;7d;4.44140024
bAlpha;30d;-20.04245054
bAlpha;60d;-39.6695471
bAlpha;90d;-56.93088673
Ravencoin Classic;1h;0.0
Ravencoin Classic;24h;0.0
Ravencoin Classic;7d;16.37249693
Ravencoin Classic;30d;-28.42969975
Ravencoin Classic;60d;-29.98917468
Ravencoin Classic;90d;-53.02268152
Ducky;1h;0.0
Ducky;24h;-0.32080422
Ducky;7d;1.83539153
Ducky;30d;-47.06992398
Ducky;60d;-81.09740207
Ducky;90d;-92.17351642
Unido EP;1h;-0.04129363
Unido EP;24h;21.65275688
Unido EP;7d;35.73192645
Unido EP;30d;-15.66315149
Unido EP;60d;-22.335918
Unido EP;90d;-38.48266979
MoonBag;1h;0.0
MoonBag;24h;7.74310795
MoonBag;7d;-0.22749096
MoonBag;30d;-17.16392156
MoonBag;60d;-66.99557841
MoonBag;90d;-80.27765057
MetaTrace;1h;-0.03915912
MetaTrace;24h;-5.4596992
MetaTrace;7d;-24.49545543
MetaTrace;30d;-86.66359321
MetaTrace;60d;-97.08351579
MetaTrace;90d;-97.40728436
SKYPlay;1h;-0.04441375
SKYPlay;24h;-0.04287882
SKYPlay;7d;-0.36497863
SKYPlay;30d;-32.56286484
SKYPlay;60d;-29.52283717
SKYPlay;90d;89.58017707
Clube Atlético Mineiro Fan Token;1h;0.0
Clube Atlético Mineiro Fan Token;24h;0.00377424
Clube Atlético Mineiro Fan Token;7d;-24.28000998
Clube Atlético Mineiro Fan Token;30d;-61.52871
Clube Atlético Mineiro Fan Token;60d;-76.93005809
Clube Atlético Mineiro Fan Token;90d;-74.2995768
MetaFighter;1h;0.00585803
MetaFighter;24h;-0.01297422
MetaFighter;7d;-24.37923901
MetaFighter;30d;-45.87269805
MetaFighter;60d;-52.70296211
MetaFighter;90d;-64.99076881
MOTH;1h;-2.38584361
MOTH;24h;-4.85083855
MOTH;7d;-6.18932578
MOTH;30d;-59.47868576
MOTH;60d;-93.41390788
MOTH;90d;-94.79003194
Polylastic;1h;0.0
Polylastic;24h;6.08956467
Polylastic;7d;16.70626817
Polylastic;30d;75.36543009
Polylastic;60d;20.57331181
Polylastic;90d;56.98341915
KamPay;1h;0.0
KamPay;24h;0.0
KamPay;7d;0.0
KamPay;30d;-46.08248913
KamPay;60d;-46.08248913
KamPay;90d;162.65557651
Eminer;1h;-49.98768346
Eminer;24h;0.30611278
Eminer;7d;-0.61505697
Eminer;30d;-50.60693834
Eminer;60d;-50.3631462
Eminer;90d;-50.82474801
İstanbul Başakşehir Fan Token;1h;-2.40354201
İstanbul Başakşehir Fan Token;24h;-1.80686782
İstanbul Başakşehir Fan Token;7d;15.80481514
İstanbul Başakşehir Fan Token;30d;-13.37556944
İstanbul Başakşehir Fan Token;60d;-44.56808385
İstanbul Başakşehir Fan Token;90d;-53.55316675
Juice Finance;1h;-0.19259324
Juice Finance;24h;3.15037417
Juice Finance;7d;3.02119135
Juice Finance;30d;-39.75004568
Juice Finance;60d;-70.65754437
Juice Finance;90d;-84.64722127
Xeno Token;1h;5.85062003
Xeno Token;24h;-20.02160848
Xeno Token;7d;12.51279346
Xeno Token;30d;-14.29037499
Xeno Token;60d;-33.84107801
Xeno Token;90d;-30.01114917
Crypto Unicorns;1h;0.0
Crypto Unicorns;24h;0.0
Crypto Unicorns;7d;-0.55678945
Crypto Unicorns;30d;-30.41707543
Crypto Unicorns;60d;-57.20718098
Crypto Unicorns;90d;-61.54067889
aiRight;1h;0.0
aiRight;24h;0.00683599
aiRight;7d;-13.26123898
aiRight;30d;-51.10681458
aiRight;60d;-72.94524569
aiRight;90d;-78.40751069
FreedomCoin;1h;-0.93714358
FreedomCoin;24h;6.81666568
FreedomCoin;7d;12.67695227
FreedomCoin;30d;-16.25993123
FreedomCoin;60d;-34.0927325
FreedomCoin;90d;-65.96612892
BabyCate;1h;3.4331801
BabyCate;24h;0.8212986
BabyCate;7d;0.0101677
BabyCate;30d;-4.7952696
BabyCate;60d;-34.27923739
BabyCate;90d;-50.75310056
Play Token;1h;0.0
Play Token;24h;2.25294914
Play Token;7d;12.21846818
Play Token;30d;96.05795843
Play Token;60d;-27.39833622
Play Token;90d;-25.56203899
Playcent;1h;0.0
Playcent;24h;0.0
Playcent;7d;-16.33229067
Playcent;30d;-3.52642277
Playcent;60d;-25.04706079
Playcent;90d;-22.32386742
SakeToken;1h;-0.02996997
SakeToken;24h;4.49228053
SakeToken;7d;8.29628729
SakeToken;30d;-14.99563741
SakeToken;60d;-26.34140093
SakeToken;90d;-38.62763745
HawkFi;1h;-10.2426951
HawkFi;24h;12.80508675
HawkFi;7d;8.19335236
HawkFi;30d;-0.99291775
HawkFi;60d;-17.46743465
HawkFi;90d;-54.26393415
Basis Cash;1h;-0.02996997
Basis Cash;24h;-0.02701061
Basis Cash;7d;-2.28246684
